,Unnamed: 0,date,title,url
308,308,2022.02.17.,"[오늘, 이 재판!] '생후 2주 아들' 학대 후 방치해 숨지게 한 아빠 징역 25년 확정",https://www.asiatoday.co.kr/view.php?key=20220217010009060
310,310,2022.02.10.,아내 살해 후 극단 선택 시도한 60대…심신미약 주장,https://www.sedaily.com/NewsView/26236Y5WBC
311,311,2022.02.03.,"빚 독촉에 부모 살해하려 한 40대, 항소심서 징역 7년",https://www.hankyung.com/society/article/2022020377317
312,312,2022.02.10.,"""아들 돈 함부로 받지 마""‥아내 살해한 70대 2심도 징역 8년",https://imnews.imbc.com/news/2022/society/article/6340238_35673.html
313,313,2022.02.15.,"""돈 갚아라"" 독촉 내연녀 살해한 40대男, 항소심도 징역 28년",https://www.news1.kr/articles/?4585681
315,315,2022.02.11.,8살딸 굶기고 학대·살인 20대 부부…징역 30년 확정,http://news.kmib.co.kr/article/view.asp?arcid=0016760509&code=61121311&cp=nv
317,317,2022.02.18.,어린 조카 갈비뼈 16개 부러지도록…폭행살해 외삼촌 부부 항소심서 감형,https://news.jtbc.joins.com/article/article.aspx?news_id=NB12047533
319,319,2022.02.11.,혼인신고 한 달 만에 아내 살해한 50대… 항소심도 징역 18년,https://biz.chosun.com/topics/law_firm/2022/02/11/N2UAJJY7U5CO7AC7G5SNAF5A7M/?utm_source=naver&utm_medium=original&utm_campaign=biz
320,320,2022.02.17.,"가정폭력 40대 남편, 아내 살해 '실형'",http://www.newsjeju.net/news/articleView.html?idxno=374837
321,321,2022.02.11.,8살 아이가 13㎏… 딸 굶기고 때려 죽게한 부부 징역 30년 확정,https://www.chosun.com/national/court_law/2022/02/11/RNHB4KCCCJGFDNXS23WD56T33Y/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
322,322,2022.02.16.,"장인 앞에서 '일본도'로 아내 살해한 남편, 오늘 1심 선고",http://news.mt.co.kr/mtview.php?no=2022021607070984644
323,323,2022.02.11.,혼인신고 한 달만에 술취해 아내 살해한 50대 항소심도 징역 18년,https://www.news1.kr/articles/?4581909
324,324,2022.02.11.,"같은 병실 환자 살해한 70대男 ""치매여서 기억 안 나""…징역 12년",https://www.hankyung.com/society/article/2022021183777
326,326,2022.02.06.,"10대 딸 살해 후 극단적 선택 시도한 30대, 징역 12년",http://yna.kr/AKR20220204104900061?did=1195m
327,327,2022.02.17.,갓난 아들 폭행사망 친부에 '징역 25년',https://www.siminilbo.co.kr/news/newsview.php?ncode=1160290264921271
328,328,2022.02.10.,“아들 돈 받지 마”… 낮잠 자던 아내 살해한 70대 2심도 징역 8년,https://www.chosun.com/national/court_law/2022/02/10/IQR2X7FOZ5CQXFFIF3WYXR75SE/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
332,332,2022.02.10.,경제적 문제로 다투던 아내 살해한 60대 남편… 징역 24년,https://www.chosun.com/national/regional/2022/02/10/4DYVO6NTK5B3BHOVR7QL5WL7SY/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
333,333,2022.02.03.,동반 극단선택 하려다 부모 살해미수…어머니는 선처 구했다,http://www.newsis.com/view/?id=NISX20220128_0001742010&cID=10201&pID=10200
338,338,2022.02.06.,“딸 돌봐 줄 사람 없어” 살해한 30대 아빠...법원 “징역 12년”,https://hankookilbo.com/News/Read/A2022020611440001861?did=NA
339,339,2022.02.04.,"美 법원, 동생 둘 질식사 시킨 혐의 10대에 징역 100년 선고",https://news.sbs.co.kr/news/endPage.do?news_id=N1006627833&plink=ORI&cooper=NAVER
342,342,2022.02.21.,"""남편살해 후 119 대신 상조회사에 전화"" 비정한 아내 '충격'",http://news.mt.co.kr/mtview.php?no=2022022110150313020
345,345,2022.02.08.,"암 투병 20년지기 부탁에 살해한 女, 항소심서 감형",https://view.asiae.co.kr/article/2022020814593719423
346,346,2022.02.10.,"""제발 죽여줘"" 암 투병 친구 부탁에… 20년지기 죽인 女, 징역 1년",https://view.asiae.co.kr/article/2022021018013685268
347,347,2022.02.10.,"“아들 돈 쓰지마” 말다툼 끝 아내 살해한 70대, 2심도 징역 8년",https://www.donga.com/news/article/all/20220210/111689116/2
348,348,2022.02.03.,"부모 살해미수 男, 母 선처호소에 징역 10년→7년",http://www.busan.com/view/busan/view.php?code=2022020314445803447
349,349,2022.02.11.,"대법, ‘8세 딸 학대 살해’ 20대 부부 징역 30년 확정… 대소변 먹이는 ‘엽기 행각’도",http://www.munhwa.com/news/view.html?no=20220211MW120908229725
350,350,2022.02.18.,'어디 가시나' 말 건넨 이웃에 시비·살해 시도 50대… 2심서 집행유예로 감형?,http://moneys.mt.co.kr/news/mwView.php?no=2022021811038038315
351,351,2022.02.11.,술 조금만 마시라는 91세 어머니 살해한 아들 14년형 선고 받았다,http://www.fnnews.com/news/202202110737352507
352,352,2022.02.04.,"13세 때 두 동생 질식사 시킨 10대…美 법원, 징역 100년 선고",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00008&news_seq_no=4693277
353,353,2022.02.09.,'재산이 뭐길래…' 매형 잔혹 살해한 50대 2심도 징역 18년,http://yna.kr/AKR20220209142600062?did=1195m
354,354,2022.02.10.,'아내 살해' 신고 후 심신미약 주장한 남편…징역 24년 선고,https://www.hankyung.com/society/article/2022021056357
355,355,2022.02.10.,"""아들 돈 받지 말라""…말다툼 끝 아내 살해 70대, 징역 8년",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4696661
356,356,2022.02.15.,'부동산 갈등' 살해 뒤 사체 은닉한 50대 항소심도 징역 18년,https://www.news1.kr/articles/?4585579
357,357,2022.02.14.,전 여친 위협하려고 빈집 잠복…건물주 마주치자 살해,https://www.news1.kr/articles/?4583566
358,358,2022.02.11.,"8세 딸 학대·살해한 부부, 징역 30년 확정",https://kizmom.hankyung.com/news/view.html?aid=202202117253o
359,359,2022.02.04.,"13세 때 두 동생 살해…美법원, 5년 뒤 징역 100년 선고",https://www.chosun.com/international/international_general/2022/02/04/GIZI6K27OZBB5IVNK6ENT63U7E/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
360,360,2022.02.17.,생후 2주 아들 던져 골절로 죽어가는데…술판 벌인 20대 징역 25년 확정,https://www.news1.kr/articles/?4586822
361,361,2022.02.03.,빚 압박에 부모까지 살해하려 한 40대…2심 징역 7년,http://yna.kr/AKR20220128137800004?did=1195m
362,362,2022.02.06.,억대 빚 생겨 11살 딸 살해 후 극단적 선택 시도…30대 아버지에 '징역 12년',http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4693971
