,date,title,url,index,index_similarity,title_similar_index
6842,2021.10.10.,환청 시달리다 방화로 모친 살해…2심 징역 12년,http://yna.kr/AKR20211009032900004?did=1195m,6842$,6842$환청 시달리다 방화로 모친 살해…2심 징역 12년,[]
6843,2021.10.26.,"검찰, 화성 입양아 사망사건 피고인 양부에 '아동학대살해죄'로 공소장 변경",http://www.ifm.kr/news/321213,6843$,"6843$검찰, 화성 입양아 사망사건 피고인 양부에 '아동학대살해죄'로 공소장 변경",[]
6845,2021.10.21.,흉기 들고 스토킹하면 '최대 5년 이하 징역'... 오늘부터 스토킹처벌법 시행,https://hankookilbo.com/News/Read/A2021102110390003803?did=NA,6845$,6845$흉기 들고 스토킹하면 '최대 5년 이하 징역'... 오늘부터 스토킹처벌법 시행,[]
6846,2021.10.12.,"""사형 폐지 분위기에 법원 부담 느낀 듯""…'세 모녀 살해' 김태현 무기징역",https://www.news1.kr/articles/?4459102,6846$,"6846$""사형 폐지 분위기에 법원 부담 느낀 듯""…'세 모녀 살해' 김태현 무기징역",[]
6847,2021.10.29.,"'청담동 주식 부자' 이희진 부모 살해한 김다운, 무기징역 확정",http://www.topstarnews.net/news/articleView.html?idxno=14643603,6847$,"6847$'청담동 주식 부자' 이희진 부모 살해한 김다운, 무기징역 확정","[['6995'], ['4739'], ['4794']]"
6848,2021.10.15.,"수년간 남의 용변 치우다가 동료 살해한 60대, 징역 10년 선고",http://www.segye.com/content/html/2021/10/15/20211015505877.html?OutUrl=naver,6848$,"6848$수년간 남의 용변 치우다가 동료 살해한 60대, 징역 10년 선고",[]
6851,2021.10.12.,‘세 모녀 살해’ 김태현 1심서 무기징역…유족 “항소할 것”,https://news.kbs.co.kr/news/view.do?ncd=5298777&ref=A,6851$,6851$‘세 모녀 살해’ 김태현 1심서 무기징역…유족 “항소할 것”,[]
6852,2021.10.19.,"대법원, ‘노출 거부 직원 살해’ 인터넷 투자방송 진행자 징역 30년 확정",https://biz.sbs.co.kr/article_hub/20000034883?division=NAVER,6852$,"6852$대법원, ‘노출 거부 직원 살해’ 인터넷 투자방송 진행자 징역 30년 확정",[]
6853,2021.10.26.,"검찰, 화성 입양아 학대 사망 피의자 '아동학대 살해죄' 적용",http://www.obsnews.co.kr/news/articleView.html?idxno=1331388,6853$,"6853$검찰, 화성 입양아 학대 사망 피의자 '아동학대 살해죄' 적용",[]
6854,2021.10.13.,세 모녀 살해범 김태현 무기징역,https://www.chosun.com/national/incident/2021/10/13/S36ADIA7QFEO7I54VEW7VQVFS4/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,6854$,6854$세 모녀 살해범 김태현 무기징역,[]
6855,2021.10.15.,"동료 용변 치우다 격분해 살해한 노숙인, 2심도 징역 10년",http://www.segye.com/content/html/2021/10/15/20211015508043.html?OutUrl=naver,6855$,"6855$동료 용변 치우다 격분해 살해한 노숙인, 2심도 징역 10년",[]
6857,2021.10.20.,“사탄으로 보였다”… 어머니 살해한 아들 징역 12년,https://biz.chosun.com/topics/topics_social/2021/10/20/K4HBKB7FNRHRBN72UKIJOJ65LY/?utm_source=naver&utm_medium=original&utm_campaign=biz,6857$,6857$“사탄으로 보였다”… 어머니 살해한 아들 징역 12년,[]
6858,2021.10.12.,“피해자 인권 휴지조각”… ‘세모녀 살인’ 김태현 무기징역에 뿔난 네티즌,https://biz.chosun.com/topics/topics_social/2021/10/12/3ESJYSAJEBFCHIBJDZULGKXTCA/?utm_source=naver&utm_medium=original&utm_campaign=biz,6858$,6858$“피해자 인권 휴지조각”… ‘세모녀 살인’ 김태현 무기징역에 뿔난 네티즌,[]
6859,2021.10.02.,"""넌 쓰레기"" 여동생 말에 격분해 살해한 오빠.. 징역 16년",http://www.fnnews.com/news/202110021221442134,6859$,"6859$""넌 쓰레기"" 여동생 말에 격분해 살해한 오빠.. 징역 16년",[]
6862,2021.10.11.,10년간 돌본 조현병 딸 살해한 70대 아버지 징역 5년 선고,https://hankookilbo.com/News/Read/A2021101111110001592?did=NA,6862$,6862$10년간 돌본 조현병 딸 살해한 70대 아버지 징역 5년 선고,[]
6863,2021.10.14.,"‘재벌 혼삿길 막는다’ 무속인 말에 모친 살해 세자매, 징역 7~10년 확정",http://news.heraldcorp.com/view.php?ud=20211014000695,6863$,"6863$‘재벌 혼삿길 막는다’ 무속인 말에 모친 살해 세자매, 징역 7~10년 확정",[]
6864,2021.10.19.,“노출 방송 거부해서” 여직원 살해한 BJ···‘피해자母 돈도 빼앗아’,https://www.sedaily.com/NewsView/22SSVIJ62P,6864$,6864$“노출 방송 거부해서” 여직원 살해한 BJ···‘피해자母 돈도 빼앗아’,[]
6866,2021.10.13.,"노원 세모녀 살해한 김태현, '사형' 피한 이유는?",http://www.newsis.com/view/?id=NISX20211012_0001611004&cID=10201&pID=10200,6866$,"6866$노원 세모녀 살해한 김태현, '사형' 피한 이유는?",[]
6867,2021.10.12.,"'세모녀 살인' 김태현, 사형 아닌 '무기징역' 받은 이유",https://www.hankyung.com/society/article/2021101225157,6867$,"6867$'세모녀 살인' 김태현, 사형 아닌 '무기징역' 받은 이유",[]
6868,2021.10.15.,노숙인 시설서 70대 동료환자 용변 치우다 살해…2심도 징역 10년,http://www.dt.co.kr/contents.html?article_no=2021101502109954613002&ref=naver,6868$,6868$노숙인 시설서 70대 동료환자 용변 치우다 살해…2심도 징역 10년,[]
6869,2021.10.02.,동생 멸시에 격분해 살해한 오빠 2심 징역 16년,https://www.ytn.co.kr/_ln/0103_202110021204006867,6869$,6869$동생 멸시에 격분해 살해한 오빠 2심 징역 16년,[]
6871,2021.10.12.,"'세 모녀 살인' 김태현 무기징역 선고…유족 ""사형해야"" 절규",http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4614632,6871$,"6871$'세 모녀 살인' 김태현 무기징역 선고…유족 ""사형해야"" 절규",[]
6872,2021.10.19.,'노출 거부 직원 살해' 인터넷 투자방송 BJ 징역 30년,http://tbs.seoul.kr/news/newsView.do?typ_800=6&idx_800=3452396&seq_800=20444973,6872$,6872$'노출 거부 직원 살해' 인터넷 투자방송 BJ 징역 30년,[]
6874,2021.10.10.,"""밖에 나가면 죽어"" 환청에 방화·어머니 살해…2심도 징역 12년",https://www.news1.kr/articles/?4457168,6874$,"6874$""밖에 나가면 죽어"" 환청에 방화·어머니 살해…2심도 징역 12년",[]
6875,2021.10.11.,"손녀 걱정에…조현병 딸, 부인과 공모해 살해",https://www.news1.kr/articles/?4457726,6875$,"6875$손녀 걱정에…조현병 딸, 부인과 공모해 살해",[]
6876,2021.10.12.,"'세 모녀 살인' 김태현, 1심 무기징역…유가족 반발하며 ""사형""",https://news.jtbc.joins.com/article/article.aspx?news_id=NB12026642,6876$,"6876$'세 모녀 살인' 김태현, 1심 무기징역…유가족 반발하며 ""사형""",[]
6877,2021.10.22.,“죽여달라” 암 투병 20년지기 부탁에 살해한 女 ‘실형’…法 “더나은 방법 찾으려 노력했어야”,http://www.segye.com/content/html/2017/11/17/20171117504312.html?OutUrl=naver,6877$,6877$“죽여달라” 암 투병 20년지기 부탁에 살해한 女 ‘실형’…法 “더나은 방법 찾으려 노력했어야”,[]
6878,2021.10.08.,이혼 거부하는 아내 살해하려한 70대 징역 5년 선고,http://yna.kr/AKR20211008102200053?did=1195m,6878$,6878$이혼 거부하는 아내 살해하려한 70대 징역 5년 선고,[]
6880,2021.10.12.,"""반성문 쓰고 범행 인정""…세모녀 살해한 김태현 '사형' 피했다",http://news.mt.co.kr/mtview.php?no=2021101213545186669,6880$,"6880$""반성문 쓰고 범행 인정""…세모녀 살해한 김태현 '사형' 피했다",[]
6881,2021.10.12.,"""손녀 인생 망칠까봐""…조현병 딸 살해한 70대 父, 징역 5년",http://www.edaily.co.kr/news/newspath.asp?newsid=01879446629212264,6881$,"6881$""손녀 인생 망칠까봐""…조현병 딸 살해한 70대 父, 징역 5년",[]
6882,2021.10.08.,자신 간병하던 아들 살해한 치매 노인 '징역 2년 6월',https://news.imaeil.com/page/view/2021100809452460012,6882$,6882$자신 간병하던 아들 살해한 치매 노인 '징역 2년 6월',[]
6884,2021.10.11.,"""손녀 걱정돼서""…10년 돌보던 조현병 딸 살해한 부모 유죄",https://news.sbs.co.kr/news/endPage.do?news_id=N1006493228&plink=ORI&cooper=NAVER,6884$,"6884$""손녀 걱정돼서""…10년 돌보던 조현병 딸 살해한 부모 유죄",[]
6885,2021.10.02.,"""넌 쓰레기야"" 동생 말에 흉기 살해한 30대, 징역 16년",https://news.jtbc.joins.com/article/article.aspx?news_id=NB12025561,6885$,"6885$""넌 쓰레기야"" 동생 말에 흉기 살해한 30대, 징역 16년",[]
6887,2021.10.23.,헤어진 애인 성폭행하고 생매장한 20대 탈북남성 '무기징역',http://www.womennews.co.kr/news/articleView.html?idxno=216947,6887$,6887$헤어진 애인 성폭행하고 생매장한 20대 탈북남성 '무기징역',[]
6889,2021.10.13.,‘세 모녀 살해’ 김태현 1심 무기징역…유족들 “항소할 것”,http://www.segye.com/content/html/2021/10/12/20211012514473.html?OutUrl=naver,6889$,6889$‘세 모녀 살해’ 김태현 1심 무기징역…유족들 “항소할 것”,[]
6891,2021.10.12.,"法, ‘노원 세모녀 살해' 김태현 무기징역…“우발적 범행 아냐”",http://www.shinailbo.co.kr/news/articleView.html?idxno=1469581,6891$,"6891$法, ‘노원 세모녀 살해' 김태현 무기징역…“우발적 범행 아냐”",[]
6892,2021.10.12.,"‘세모녀 살인’ 김태현, 무기징역… 유족들 “사형해야” 절규",http://news.kmib.co.kr/article/view.asp?arcid=0016353152&code=61121111&cp=nv,6892$,"6892$‘세모녀 살인’ 김태현, 무기징역… 유족들 “사형해야” 절규",[]
6893,2021.10.15.,"노숙인 시설서 동료 살해한 60대 남성, 2심서도 징역 10년",https://www.news1.kr/articles/?4462387,6893$,"6893$노숙인 시설서 동료 살해한 60대 남성, 2심서도 징역 10년",[]
6894,2021.10.12.,"'세 모녀 살해범' 김태현 무기징역 선고…""긴 시간 사회와 격리""",http://www.cbci.co.kr/news/articleView.html?idxno=420075,6894$,"6894$'세 모녀 살해범' 김태현 무기징역 선고…""긴 시간 사회와 격리""",[]
6896,2021.10.12.,10년 돌본 조현병 딸 살해한 70대 부부…“손녀 위해”,http://news.kmib.co.kr/article/view.asp?arcid=0016352322&code=61121311&cp=nv,6896$,6896$10년 돌본 조현병 딸 살해한 70대 부부…“손녀 위해”,[]
6897,2021.10.10.,"""나가면 죽는다"" 환청 시달리다 母 살해…중형 선고",http://www.newsis.com/view/?id=NISX20211010_0001608941&cID=10201&pID=10200,6897$,"6897$""나가면 죽는다"" 환청 시달리다 母 살해…중형 선고",[]
6898,2021.10.20.,과일 깎던 모친 살해한 아들 2심도 중형...“사탄으로 보였다”,http://www.segye.com/content/html/2021/10/20/20211020514050.html?OutUrl=naver,6898$,6898$과일 깎던 모친 살해한 아들 2심도 중형...“사탄으로 보였다”,[]
6899,2021.10.01.,"빌린 50만원 때문에 말다툼 벌이다 집주인 살해한 50대, 징역 15년",https://www.nocutnews.co.kr/news/5633035,6899$,"6899$빌린 50만원 때문에 말다툼 벌이다 집주인 살해한 50대, 징역 15년",[]
6901,2021.10.19.,20대 직원에 노출방송 강요·살인 BJ '징역 30년',http://www.upinews.kr/newsView/upi202110190086,6901$,6901$20대 직원에 노출방송 강요·살인 BJ '징역 30년',[]
6902,2021.10.20.,"친모 살해한 20대, 2심서도 징역 12년",https://chmbc.co.kr/article/ASOSjpjEpMxfDzmc,6902$,"6902$친모 살해한 20대, 2심서도 징역 12년",[]
6903,2021.10.08.,"생후 2주 아들 때려 살해 친부 ""징역 25년 너무 무거워""",http://www.newsis.com/view/?id=NISX20211008_0001607789&cID=10808&pID=10800,6903$,"6903$생후 2주 아들 때려 살해 친부 ""징역 25년 너무 무거워""",[]
6904,2021.10.23.,'전여친'이 다른 남자 만난다고 감금해 성폭행한 뒤 생매장 살해한 20대 탈북자 남성,https://www.insight.co.kr/news/364424,6904$,6904$'전여친'이 다른 남자 만난다고 감금해 성폭행한 뒤 생매장 살해한 20대 탈북자 남성,[]
6906,2021.10.02.,“쓰레기” 여동생에 격분해 흉기살해한 오빠…징역 16년,http://news.kmib.co.kr/article/view.asp?arcid=0016324460&code=61121211&cp=nv,6906$,6906$“쓰레기” 여동생에 격분해 흉기살해한 오빠…징역 16년,[]
6907,2021.10.12.,"법원, '세 모녀 살해' 김태현 '무기징역'... ""계획했던 일""",http://www.hg-times.com/news/articleView.html?idxno=233737,6907$,"6907$법원, '세 모녀 살해' 김태현 '무기징역'... ""계획했던 일""",[]
6909,2021.10.14.,‘세 모녀 살해’ 김태현에게 사형 아닌 무기징역 선고…왜?,http://www.segye.com/content/html/2021/10/13/20211013510386.html?OutUrl=naver,6909$,6909$‘세 모녀 살해’ 김태현에게 사형 아닌 무기징역 선고…왜?,[]
6910,2021.10.12.,“오피스텔 내 명의로 해줘” 父 폭행살해한 아들…母는 “선처”,https://www.seoul.co.kr/news/newsView.php?id=20211012500019&wlog_tag3=naver,6910$,6910$“오피스텔 내 명의로 해줘” 父 폭행살해한 아들…母는 “선처”,[]
6911,2021.10.10.,환청 시달리다 불 질러 어머니 살해...2심도 징역 12년,https://www.ytn.co.kr/_ln/0103_202110100953093050,6911$,6911$환청 시달리다 불 질러 어머니 살해...2심도 징역 12년,[]
6912,2021.10.12.,"[속보]‘세 모녀 살해’ 김태현 1심 무기징역…유족들은 ""절규""",https://www.joongang.co.kr/article/25014151,6912$,"6912$[속보]‘세 모녀 살해’ 김태현 1심 무기징역…유족들은 ""절규""",[]
6913,2021.10.12.,"""오피스텔 소유권 줘""…父 폭행·살해한 40대 아들, 징역 8년",http://www.edaily.co.kr/news/newspath.asp?newsid=03427606629212264,6913$,"6913$""오피스텔 소유권 줘""…父 폭행·살해한 40대 아들, 징역 8년",[]
6914,2021.10.22.,"""안방으로 오세요""…경찰 유인해 흉기 휘두른 남성, 징역 10년",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4621535,6914$,"6914$""안방으로 오세요""…경찰 유인해 흉기 휘두른 남성, 징역 10년",[]
6915,2021.10.12.,'세모녀 살해' 김태현 사형 선고받을까..오늘 1심 선고 주목,http://www.fnnews.com/news/202110120648125540,6915$,6915$'세모녀 살해' 김태현 사형 선고받을까..오늘 1심 선고 주목,[]
6916,2021.10.15.,노숙인 시설서 동료 살해한 60대 2심도 '징역 10년',http://news.tf.co.kr/read/national/1893602.htm,6916$,6916$노숙인 시설서 동료 살해한 60대 2심도 '징역 10년',[]
6918,2021.10.23.,"40대 女, “제발 죽여달라” 20년 지기 부탁에 살해…2년 6개월 징역형 선고",https://www.etoday.co.kr/news/view/2071584,6918$,"6918$40대 女, “제발 죽여달라” 20년 지기 부탁에 살해…2년 6개월 징역형 선고",[]
6919,2021.10.19.,"대법원, 흉기위협 1000만 원 강취하고 수면제 먹게 해 살해 징역 30년 원심 확정",http://www.lawissue.co.kr/view.php?ud=2021101912204815809a8c8bf58f_12,6919$,"6919$대법원, 흉기위협 1000만 원 강취하고 수면제 먹게 해 살해 징역 30년 원심 확정",[]
6920,2021.10.11.,"""손녀 걱정에…"" 10여년 돌본 조현병 40대 딸 살해한 70대 아버지, 징역 5년",https://news.imaeil.com/page/view/2021101111175579107,6920$,"6920$""손녀 걱정에…"" 10여년 돌본 조현병 40대 딸 살해한 70대 아버지, 징역 5년",[]
6921,2021.10.16.,"교제요구 女에 거절당하자 살해한 50대 중국 동포, 2심도 무기징역 선고",http://news.mt.co.kr/mtview.php?no=2021101609045034548,6921$,"6921$교제요구 女에 거절당하자 살해한 50대 중국 동포, 2심도 무기징역 선고",[]
6923,2021.10.12.,‘세 모녀 살해는 계획 범죄’ 김태현 1심 무기징역…유족 반발,https://news.kbs.co.kr/news/view.do?ncd=5299233&ref=A,6923$,6923$‘세 모녀 살해는 계획 범죄’ 김태현 1심 무기징역…유족 반발,[]
6924,2021.10.18.,미국 ‘선생님 때리기’ 틱톡 챌린지?…“청소년에 유해” 페이스북엔 ‘6년 전 살해사건 동영상’?,https://news.kbs.co.kr/news/view.do?ncd=5302786&ref=A,6924$,6924$미국 ‘선생님 때리기’ 틱톡 챌린지?…“청소년에 유해” 페이스북엔 ‘6년 전 살해사건 동영상’?,[]
6926,2021.10.11.,"""외손녀 양육 때문에…"" 10년 돌본 조현병 딸 살해한 70대 부부",https://view.asiae.co.kr/article/2021101111490291095,6926$,"6926$""외손녀 양육 때문에…"" 10년 돌본 조현병 딸 살해한 70대 부부",[]
6927,2021.10.08.,여성 3명 성폭행 살해한 美남성...징역 160년형,http://www.womennews.co.kr/news/articleView.html?idxno=216491,6927$,6927$여성 3명 성폭행 살해한 美남성...징역 160년형,[]
6928,2021.10.07.,"""시끄럽게 운다""…생후 1개월 아기 학대·살해한 남성, 징역형",http://www.edaily.co.kr/news/newspath.asp?newsid=03342326629210624,6928$,"6928$""시끄럽게 운다""…생후 1개월 아기 학대·살해한 남성, 징역형",[]
6929,2021.10.21.,“날 해치려 한다” 착각해 모친 살해한 20대 항소심도 중형,http://www.kwnews.co.kr/nview.asp?aid=221102000124,6929$,6929$“날 해치려 한다” 착각해 모친 살해한 20대 항소심도 중형,[]
6930,2021.10.12.,조현병 앓던 딸 살해한 70대 부부...“손녀 살리려 그랬다”,https://www.sedaily.com/NewsView/22SPM8RVWR,6930$,6930$조현병 앓던 딸 살해한 70대 부부...“손녀 살리려 그랬다”,[]
6931,2021.10.12.,"'세 모녀 살해' 김태현, 1심 무기징역…유족 ""왜 사형 아니냐"" 반발",http://news.tvchosun.com/site/data/html_dir/2021/10/12/2021101290114.html,6931$,"6931$'세 모녀 살해' 김태현, 1심 무기징역…유족 ""왜 사형 아니냐"" 반발",[]
6932,2021.10.12.,[속보] '노원 세 모녀 살해' 김태현 무기징역,https://www.sedaily.com/NewsView/22SPNIBINB,6932$,6932$[속보] '노원 세 모녀 살해' 김태현 무기징역,"[['7061'], ['2014'], ['2275']]"
6933,2021.10.13.,"음식물쓰레기통에 버려진 아기, 퇴원한다…엄마는 징역 20년 구형",https://news.jtbc.joins.com/article/article.aspx?news_id=NB12026784,6933$,"6933$음식물쓰레기통에 버려진 아기, 퇴원한다…엄마는 징역 20년 구형",[]
6934,2021.10.10.,양아들 살해한 80대 치매 노인에 징역 2년 6월 선고,http://yna.kr/AKR20211008108000053?did=1195m,6934$,6934$양아들 살해한 80대 치매 노인에 징역 2년 6월 선고,[]
6935,2021.10.16.,여성에게 ‘교제하자’며 괴롭히다 결국 지인까지 살해한 중국 동포,http://www.segye.com/content/html/2021/10/16/20211016502919.html?OutUrl=naver,6935$,6935$여성에게 ‘교제하자’며 괴롭히다 결국 지인까지 살해한 중국 동포,[]
6936,2021.10.25.,스토킹 벌금 10만 원 시대는 이제 끝! 최대 징역 5년,http://www.harpersbazaar.co.kr/article/59613,6936$,6936$스토킹 벌금 10만 원 시대는 이제 끝! 최대 징역 5년,[]
6937,2021.10.12.,손녀 걱정에 조현병 딸 살해한 70대 부부 징역형,https://dgmbc.com/article/C3jQTejseM,6937$,6937$손녀 걱정에 조현병 딸 살해한 70대 부부 징역형,[]
6939,2021.10.19.,"직장 동료 살인미수 40대, 항소심서 징역 3년 6개월",https://www.news1.kr/articles/?4465430,6939$,"6939$직장 동료 살인미수 40대, 항소심서 징역 3년 6개월",[]
6940,2021.10.14.,“기 꺾는다” 사주에 친모 살해한 세 자매 실형 확정,http://news.kmib.co.kr/article/view.asp?arcid=0016361331&code=61121111&cp=nv,6940$,6940$“기 꺾는다” 사주에 친모 살해한 세 자매 실형 확정,[]
6941,2021.10.19.,"""일가족 살해해도 사형 안주냐""..높아지는 강력범죄 처벌 강화 요구",http://www.fnnews.com/news/202110191413392537,6941$,"6941$""일가족 살해해도 사형 안주냐""..높아지는 강력범죄 처벌 강화 요구",[]
6942,2021.10.09.,간병하던 아들 살해한 치매 父…징역 2년 6개월,http://news.kmib.co.kr/article/view.asp?arcid=0016345324&code=61121311&cp=nv,6942$,6942$간병하던 아들 살해한 치매 父…징역 2년 6개월,[]
6945,2021.10.19.,'스토킹 멈춰!'… 21일부터 최대 징역 5년이나 5000만원 벌금 대상,https://www.safetynews.co.kr/news/articleView.html?idxno=208376,6945$,6945$'스토킹 멈춰!'… 21일부터 최대 징역 5년이나 5000만원 벌금 대상,[]
6947,2021.10.14.,"""기 꺾는다"" 한 마디에…무속신앙 빠진 세자매, 친모 살해했다",https://www.joongang.co.kr/article/25014837,6947$,"6947$""기 꺾는다"" 한 마디에…무속신앙 빠진 세자매, 친모 살해했다",[]
6948,2021.10.20.,[OBS 뉴스오늘2] 노출 방송 거부하자 살해,http://www.obsnews.co.kr/news/articleView.html?idxno=1330661,6948$,6948$[OBS 뉴스오늘2] 노출 방송 거부하자 살해,[]
6949,2021.10.11.,같은 병실 환자 살해하려 한 알코올 의존증 60대 징역 6년,http://yna.kr/AKR20211008115300053?did=1195m,6949$,6949$같은 병실 환자 살해하려 한 알코올 의존증 60대 징역 6년,[]
6950,2021.10.10.,"""밖에 나가고 싶어""...40년 키운 양아들 살해한 80대 치매노인",http://news.mt.co.kr/mtview.php?no=2021101010163342051,6950$,"6950$""밖에 나가고 싶어""...40년 키운 양아들 살해한 80대 치매노인",[]
6951,2021.10.19.,"13세 나이에 4살 소년 살해한 남자, 27년 만에 가석방",https://nownews.seoul.co.kr/news/newsView.php?id=20211019601009&wlog_tag3=naver,6951$,"6951$13세 나이에 4살 소년 살해한 남자, 27년 만에 가석방",[]
6952,2021.10.11.,돌보던 조현병 딸 살해한 아버지 ‘징역 5년’,http://www.munhwa.com/news/view.html?no=20211011MW135441903170,6952$,6952$돌보던 조현병 딸 살해한 아버지 ‘징역 5년’,[]
6953,2021.10.09.,"송선미 “남편 살해 가해자 무기징역, 아이가 아빠 있는 친구들 부러워해”",http://www.segye.com/content/html/2021/10/09/20211009503257.html?OutUrl=naver,6953$,"6953$송선미 “남편 살해 가해자 무기징역, 아이가 아빠 있는 친구들 부러워해”",[]
6954,2021.10.07.,"[Pick] 군대서는 상관에 살해 협박, 전역 후에는 경찰 폭행한 20대",https://news.sbs.co.kr/news/endPage.do?news_id=N1006489423&plink=ORI&cooper=NAVER,6954$,"6954$[Pick] 군대서는 상관에 살해 협박, 전역 후에는 경찰 폭행한 20대",[]
6955,2021.10.12.,"'세 모녀 살해' 김태현 1심 무기징역… 법원 ""사형 선고는 엄격해야""",http://moneys.mt.co.kr/news/mwView.php?no=2021101213028093643,6955$,"6955$'세 모녀 살해' 김태현 1심 무기징역… 법원 ""사형 선고는 엄격해야""",[]
6956,2021.10.12.,'세 모녀 살해' 스토커 김태현 '무기징역' 선고…檢 '사형' 구형,https://www.news1.kr/articles/?4458580,6956$,6956$'세 모녀 살해' 스토커 김태현 '무기징역' 선고…檢 '사형' 구형,[]
6957,2021.10.06.,과자·젤리만 주고 딸 77시간 방치… 친모에 징역 25년 구형,https://biz.chosun.com/topics/topics_social/2021/10/06/AKY2VZUS45GVNICWJ3UFTQ5NGE/?utm_source=naver&utm_medium=original&utm_campaign=biz,6957$,6957$과자·젤리만 주고 딸 77시간 방치… 친모에 징역 25년 구형,[]
6958,2021.10.14.,‘반성문 12개·벌금 430만원’… 세모녀 살해범 김태현이 사형을 피한 이유,https://biz.chosun.com/topics/topics_social/2021/10/14/CFLFZHNHRZDNVGSCL7JDOXNS5I/?utm_source=naver&utm_medium=original&utm_campaign=biz,6958$,6958$‘반성문 12개·벌금 430만원’… 세모녀 살해범 김태현이 사형을 피한 이유,[]
6959,2021.10.10.,"연인의 이별통보에 흉기 휘두른 탈북민, 징역 3년 6월형",https://news.imaeil.com/page/view/2021101010095754157,6959$,"6959$연인의 이별통보에 흉기 휘두른 탈북민, 징역 3년 6월형",[]
6960,2021.10.13.,"檢, ‘청주 신생아’ 친모에게 징역 20년 구형…“죄질 불량하다”",http://www.segye.com/content/html/2021/10/13/20211013502360.html?OutUrl=naver,6960$,"6960$檢, ‘청주 신생아’ 친모에게 징역 20년 구형…“죄질 불량하다”",[]
6961,2021.10.12.,'세 모녀 살해' 김태현 오늘 1심 선고…검찰은 사형 구형,https://www.news1.kr/articles/?4457920,6961$,6961$'세 모녀 살해' 김태현 오늘 1심 선고…검찰은 사형 구형,"[['525'], ['401']]"
6962,2021.10.20.,“노출 방송 거부했다” 직원 돈 뺏고 살해한 40대 BJ,http://www.segye.com/content/html/2021/10/19/20211019508868.html?OutUrl=naver,6962$,6962$“노출 방송 거부했다” 직원 돈 뺏고 살해한 40대 BJ,[]
6963,2021.10.11.,"""어린 손녀 인생 망칠까봐"" 조현병 친딸 살해한 노부부",https://www.joongang.co.kr/article/25013943,6963$,"6963$""어린 손녀 인생 망칠까봐"" 조현병 친딸 살해한 노부부",[]
6964,2021.10.09.,"""살해된 남편 사건, 딸에게 어떻게 말해야""…송선미의 눈물",https://www.hankyung.com/life/article/2021100967977,6964$,"6964$""살해된 남편 사건, 딸에게 어떻게 말해야""…송선미의 눈물",[]
6965,2021.10.06.,죽기전 생수병도 못딴 3살 77시간 방치…친모 징역 25년 구형,https://www.joongang.co.kr/article/25012728,6965$,6965$죽기전 생수병도 못딴 3살 77시간 방치…친모 징역 25년 구형,[]
6966,2021.10.14.,“엄마 혼내라” 무속신앙 빠져 친모 살해한 세 자매 중형 확정,http://news.kmib.co.kr/article/view.asp?arcid=0016361222&code=61121111&cp=nv,6966$,6966$“엄마 혼내라” 무속신앙 빠져 친모 살해한 세 자매 중형 확정,[]
6967,2021.10.10.,"치매가 낳은 비극…""넌 내 아들 아냐"" 40년 함께한 양아들 살해한 母",http://www.edaily.co.kr/news/newspath.asp?newsid=01574406629211608,6967$,"6967$치매가 낳은 비극…""넌 내 아들 아냐"" 40년 함께한 양아들 살해한 母",[]
6968,2021.10.12.,‘세 모녀 살해 혐의’ 김태현 1심 무기징역,https://www.dnews.co.kr/uhtml/view.jsp?idxno=202110121352270340369,6968$,6968$‘세 모녀 살해 혐의’ 김태현 1심 무기징역,"[['6844'], ['6944'], ['6860']]"
6969,2021.10.11.,"""마음에 안 들어""…같은 병실 환자 흉기로 살해하려 한 60대, 징역 6년",https://news.imaeil.com/page/view/2021101113593583433,6969$,"6969$""마음에 안 들어""…같은 병실 환자 흉기로 살해하려 한 60대, 징역 6년",[]
6970,2021.10.14.,'때려 잡아라' 무속신앙 빠져 '모친 살해' 세자매 실형 확정,http://www.edaily.co.kr/news/newspath.asp?newsid=02404246629212920,6970$,6970$'때려 잡아라' 무속신앙 빠져 '모친 살해' 세자매 실형 확정,[]
6971,2021.10.12.,[속보] '세 모녀 살해' 스토커 김태현 1심 무기징역,https://www.news1.kr/articles/?4458574,6971$,6971$[속보] '세 모녀 살해' 스토커 김태현 1심 무기징역,"[['7000'], ['6922'], ['7061']]"
6972,2021.10.01.,"""왜 무시해""…말다툼 중 격분, 집주인 살해 50대 징역 15년 선고",https://www.news1.kr/articles/?4449919,6972$,"6972$""왜 무시해""…말다툼 중 격분, 집주인 살해 50대 징역 15년 선고",[]
6974,2021.10.10.,환청에 시달리다 방화로 모친 살해…1·2심 징역 12년,https://www.chosun.com/national/court_law/2021/10/10/WAMCC4SGCFEDRGP6HIZBFJ224E/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news,6974$,6974$환청에 시달리다 방화로 모친 살해…1·2심 징역 12년,[]
6975,2021.10.10.,"'왜 이혼 안 해 주나?' 아내 수차례 흉기로 찌른 70대 남편, 징역형",http://www.newsis.com/view/?id=NISX20211009_0001608654&cID=10810&pID=10800,6975$,"6975$'왜 이혼 안 해 주나?' 아내 수차례 흉기로 찌른 70대 남편, 징역형",[]
